Term,Session,Class Nbr,Acad Group,Subject,Course Number,Section,Min Units,Max Units,Enrl Stat,Class Stat,Cap Enrl,Req Rm Cap,Tot Enrl,Wait Cap,Wait Tot,Auto Enrol,Start Date,End Date,Start,End,Mtg Start,Mtg End,Mon,Tues,Wed,Thu,Fri,Sat,Sun,Building,Room,Location,Course Title,Instructor Name,Room Char,Mode
2223,1,32301,SS&E,CAFS,2000,70,3.00,3.00,Open,Active,30,30,10,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Foundations in Develomntl Theo,"Tumblin,Amanda C",96,OL
2223,1,32302,SS&E,CAFS,2000,75,3.00,3.00,Open,Active,15,15,1,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Foundations in Develomntl Theo,"Tumblin,Amanda C",96,OL
2223,1,32308,SS&E,CAFS,2400,60,3.00,3.00,Open,Active,45,45,29,25,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Intro to Admin Child/Fam Prog,"Tumblin,Amanda C",96,OL
2223,1,32315,SS&E,CAFS,3110,70,3.00,3.00,Closed,Active,30,30,30,15,5,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Infant/Toddler Development,"Tumblin,Amanda C",96,OL
2223,1,32316,SS&E,CAFS,3110,75,3.00,3.00,Closed,Active,15,15,15,15,1,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Infant/Toddler Development,"Tumblin,Amanda C",96,OL
2223,1,31489,A&H,ART,1019,60,3.00,3.00,Closed,Active,45,45,45,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in Context,"Turner,Dianne E",96,OL
2223,1,31491,A&H,ART,1019,62,3.00,3.00,Open,Active,45,45,27,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in Context,"Turner,Dianne E",96,OL
2223,1,31493,A&H,ART,1019,64,3.00,3.00,Open,Active,45,45,14,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in Context,"Turner,Dianne E",96,OL
2223,1,31558,A&H,ART,3100,60,3.00,3.00,Open,Active,20,20,15,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in the Elementary Classrom,"Turner,Dianne E",96,OL
2223,1,31564,A&H,ART,3100,61,3.00,3.00,Open,Active,20,20,15,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in the Elementary Classrom,"Turner,Dianne E",96,OL
2223,1,32237,A&H,ENGL,1109,03,3.00,3.00,Open,Active,25,25,21,25,0,Y,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Writing and Research,"Turner,Valerie D",96,OL
2223,1,32240,A&H,ENGL,1109,06,3.00,3.00,Open,Active,25,25,17,25,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Writing and Research,"Turner,Valerie D",96,OL
2223,1,32242,A&H,ENGL,1109,08,3.00,3.00,Open,Active,25,25,16,25,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Writing and Research,"Turner,Valerie D",96,OL
2223,1,32271,A&H,ENGL,3109,85,3.00,3.00,Open,Active,30,30,3,30,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Modes of Writing,"Turner,Valerie D",96,OL
2223,1,31958,BPA,ACCT,2350,01,3.00,3.00,Open,Active,45,45,18,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,8:15:00 PM,M,,W,,,,,BDC,154B,BKSFLD,Business Law,"Underwood,John D",32,P
2223,1,31994,BPA,FIN,3000,05,3.00,3.00,Open,Active,45,45,13,0,0,N,1/24/2022,5/20/2022,2,2,8:30:00 PM,9:45:00 PM,M,,W,,,,,DLC,401D,BKSFLD,Financial Management,"Underwood,John D",32,P
2223,1,32021,SS&E,EDSP,6200,60,4.00,4.00,Open,Active,30,30,5,10,0,Y,1/24/2022,5/20/2022,1,1,4:30:00 PM,7:00:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Research in Special Education,"Uresti,Mario Alberto",96,OL
2223,1,33049,SS&E,EDSP,6200,61,4.00,4.00,Open,Active,30,30,5,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Research in Special Education,"Uresti,Mario Alberto",96,OL
2223,1,31867,BPA,AGBS,2500,01,3.00,3.00,Open,Active,45,45,18,0,0,N,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,T,,R,,,,SCI II,179,BKSFLD,Food Safety,"Urias,Cayetano S",32,P
2223,1,31361,NSM,NURS,4220,60,3.00,3.00,Open,Active,50,50,17,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Comm Health RN-BSN--Theory,"Urso,Karin Louise",96,OL
2223,1,31365,NSM,NURS,4221,01,3.00,3.00,Open,Active,10,10,6,0,0,N,1/24/2022,5/20/2022,0,1,8:00:00 AM,5:00:00 PM,,T,,,,,,OFFCMP,,BKSFLD,Comm Health RN-BSN--Clinical,"Urso,Karin Louise",96,P
2223,1,31267,NSM,NURS,4901,01,2.00,2.00,Closed,Active,1,1,12,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,1:00:00 PM,,,,,F,,,OFFCMP,,BKSFLD,Professional Nursing Practicum,"Urso,Karin Louise",96,P
2223,1,31229,SS&E,PSYC,2230,60,3.00,3.00,Closed,Active,50,30,49,50,10,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Biological Psychology,"Vahedi Hunter,Tyler Alexander",96,OL
2223,1,31235,SS&E,PSYC,3110,80,3.00,3.00,Open,Active,30,30,17,50,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Vahedi Hunter,Tyler Alexander",96,OL
2223,1,31236,SS&E,PSYC,3110,81,3.00,3.00,Closed,Active,30,30,30,50,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,M,,W,,F,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Vahedi Hunter,Tyler Alexander",96,OL
2223,1,31237,SS&E,PSYC,3110,82,3.00,3.00,Closed,Active,30,30,30,50,4,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Scientific Inquiry in Psycho,"Vahedi Hunter,Tyler Alexander",96,OL
2223,1,31240,SS&E,PSYC,3220,61,3.00,3.00,Closed,Active,50,30,50,50,15,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,M,,W,,,,,WEB,ON-LINE,BKSFLD,Sensation and Perception,"Vahedi Hunter,Tyler Alexander",96,OL
2223,1,31112,SS&E,EDEL,5100,14,4.00,4.00,Open,Active,25,25,0,10,0,Y,1/24/2022,5/20/2022,0,1,9:30:00 AM,12:00:00 PM,,,,R,,,,EDUC,121,BKSFLD,Literacy Arts for Div Learners,"Valente,Robin Elizabeth",32,P
2223,1,31113,SS&E,EDEL,5100,15,4.00,4.00,Open,Active,25,25,0,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Literacy Arts for Div Learners,"Valente,Robin Elizabeth",96,P
2223,1,31034,NSM,NURS,2131,06,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,2:30:00 PM,,,W,,,,,OFFCMP,,BKSFLD,Med/Surg Nursing--Clinical,"Valov,Julianna Marie",96,P
2223,1,31034,NSM,NURS,2131,06,3.00,3.00,Closed,Active,1,1,8,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,3:00:00 PM,,T,,,,,,SCI II,182,BKSFLD,Med/Surg Nursing--Clinical,"Valov,Julianna Marie",96,P
2223,1,31270,NSM,NURS,4901,04,2.00,2.00,Closed,Active,1,1,11,0,0,N,1/24/2022,5/20/2022,0,1,7:00:00 AM,1:00:00 PM,,,,,F,,,OFFCMP,,BKSFLD,Professional Nursing Practicum,"Valov,Julianna Marie",96,P
2223,1,31511,A&H,ART,2210,01,3.00,3.00,Open,Active,22,22,6,22,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,,T,,R,,,,VA,103,BKSFLD,2D Fdn in Design & Printmaking,"Vanderlip,Sarah J",32,P
2223,1,31512,A&H,ART,2210,02,3.00,3.00,Open,Active,22,22,6,22,0,Y,1/24/2022,5/20/2022,1,1,10:51:00 AM,12:05:00 PM,,T,,R,,,,VA,103,BKSFLD,2D Fdn in Design & Printmaking,"Vanderlip,Sarah J",32,P
2223,1,31627,A&H,ART,3300,01,3.00,3.00,Open,Active,15,15,11,15,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,1:50:00 PM,,T,,R,,,,VA,102,BKSFLD,Sculpture,"Vanderlip,Sarah J",32,P
2223,1,31628,A&H,ART,3300,02,3.00,3.00,Open,Active,15,15,11,15,0,Y,1/24/2022,5/20/2022,1,1,1:51:00 PM,3:05:00 PM,,T,,R,,,,VA,102,BKSFLD,Sculpture,"Vanderlip,Sarah J",32,P
2223,1,31694,A&H,ART,4300,01,3.00,3.00,Open,Active,15,15,13,15,0,Y,1/24/2022,5/20/2022,0,0,7:50:00 AM,8:40:00 AM,,T,,R,,,,VA,102,BKSFLD,Advanced Studio Topics: 3D,"Vanderlip,Sarah J",32,P
2223,1,31735,A&H,ART,4300,02,3.00,3.00,Open,Active,15,15,13,15,0,Y,1/24/2022,5/20/2022,0,0,8:41:00 AM,9:55:00 AM,,T,,R,,,,VA,102,BKSFLD,Advanced Studio Topics: 3D,"Vanderlip,Sarah J",32,P
2223,EUD,32800,EXED,ADM,5160,126,3.00,3.00,Open,Active,30,30,12,0,0,N,1/24/2022,5/20/2022,1,2,7:00:00 PM,8:00:00 PM,,,W,,,,,WEB,ON-LINE,OLP,Program Evaluation,"Vaughan,Rebecca Lyn",96,OL
2223,EUD,32800,EXED,ADM,5160,126,3.00,3.00,Open,Active,30,30,12,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,Program Evaluation,"Vaughan,Rebecca Lyn",96,OL
2223,1,31490,A&H,ART,1019,61,3.00,3.00,Open,Active,45,45,24,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in Context,"Vazquez,Lauren E",96,OL
2223,1,31492,A&H,ART,1019,63,3.00,3.00,Open,Active,45,45,2,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in Context,"Vazquez,Lauren E",96,OL
2223,1,31494,A&H,ART,1019,80,3.00,3.00,Open,Active,45,45,6,45,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Art in Context,"Vazquez,Lauren E",96,OL
2223,1,32032,A&H,MUS,1200,01,1.00,1.00,Open,Active,60,30,5,60,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,MUS,127,BKSFLD,University Singers,"Vazquez-Ramos,Angel M",,P
2223,1,32092,A&H,MUS,2200,01,1.00,1.00,Open,Active,25,30,2,25,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:45:00 PM,,T,,R,,,,MUS,127,BKSFLD,Chamber Singers,"Vazquez-Ramos,Angel M",,P
2223,1,31657,A&H,MUS,2600,01,1.00,1.00,Open,Active,25,30,5,25,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,,,W,,,,,MUS,127,BKSFLD,Early Field Exper in Music Ed,"Vazquez-Ramos,Angel M",,P
2223,1,31723,A&H,MUS,3060,01,3.00,3.00,Open,Active,30,30,15,30,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,MUS,118,BKSFLD,Music in the Elem Classroom,"Vazquez-Ramos,Angel M",,P
2223,1,32140,A&H,MUS,3200,01,1.00,1.00,Open,Active,30,30,4,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,MUS,127,BKSFLD,University Singers,"Vazquez-Ramos,Angel M",,P
2223,1,32148,A&H,MUS,4200,01,1.00,1.00,Open,Active,30,30,2,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:45:00 PM,,T,,R,,,,MUS,127,BKSFLD,Chamber Singers,"Vazquez-Ramos,Angel M",,P
2223,1,31835,A&H,MUS,4620,01,2.00,2.00,Open,Active,30,30,2,30,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,,T,,,,,,MUS,118,BKSFLD,Elementary Music Methods,"Vazquez-Ramos,Angel M",,P
2223,1,32162,A&H,MUS,4620,02,2.00,2.00,Open,Active,30,30,2,30,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,,,,R,,,,MUS,118,BKSFLD,Elementary Music Methods,"Vazquez-Ramos,Angel M",,P
2223,1,32108,SS&E,ATHL,1513,01,1.00,1.00,Open,Active,30,30,19,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Intercollegiate Women's Soccer,"Vecchio Dezillio,Sebastian C",96,P
2223,1,31922,A&H,HIST,4638,01,3.00,3.00,Closed,Active,30,30,38,15,3,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,DDH,104K,BKSFLD,Building an Empire:Histry Rome,"Vivian,Miriam R",32,P
2223,1,31923,A&H,HIST,4638,02,3.00,3.00,Closed,Active,5,5,7,5,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,DDH,100G,BKSFLD,Building an Empire:Histry Rome,"Vivian,Miriam R",32,P
2223,1,32491,A&H,RS,3548,02,3.00,3.00,Open,Active,45,45,14,15,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,,T,,R,,,,DDH,103K,BKSFLD,The Spiritual Quest,"Vivian,Tim",32,P
2223,1,31891,A&H,HIST,1228,01,3.00,3.00,Open,Active,45,45,8,25,0,Y,1/24/2022,5/20/2022,0,0,9:00:00 AM,9:50:00 AM,M,,W,,F,,,BDC,156B,BKSFLD,Surv of US History Since 1865,"Vosper,Andrea K",32,P
2223,1,31898,A&H,HIST,1418,01,3.00,3.00,Open,Active,45,45,10,25,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,F,,,BDC,156B,BKSFLD,"World Hist, Pre-Hist to 1500","Vosper,Andrea K",32,P
2223,1,31899,A&H,HIST,1418,02,3.00,3.00,Open,Active,45,45,23,25,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,W,,,,,BDC,156B,BKSFLD,"World Hist, Pre-Hist to 1500","Vosper,Andrea K",32,P
2223,1,31583,SS&E,KINE,1526,01,1.00,1.00,Open,Active,20,30,15,5,0,Y,1/24/2022,5/20/2022,1,1,10:00:00 AM,10:50:00 AM,,T,,R,,,,EDUC,201,BKSFLD,Tennis,"Walker,Teasha K",96,P
2223,1,31585,SS&E,KINE,1527,01,1.00,1.00,Open,Active,20,30,2,5,0,Y,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:20:00 PM,,T,,R,,,,PEFLDS,FLD,BKSFLD,Ultimate Frisbee,"Walker,Teasha K",96,P
2223,1,31586,SS&E,KINE,1532,01,1.00,1.00,Open,Active,20,30,8,5,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,1:50:00 PM,,T,,R,,,,PEFLDS,FLD,BKSFLD,Soccer,"Walker,Teasha K",96,P
2223,1,32086,SS&E,KINE,1525,02,1.00,1.00,Open,Active,24,24,3,4,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,M,,W,,,,,SRC,131C,BKSFLD,Badminton,"Wang,Eugene",96,P
2223,1,31781,SS&E,KINE,3340,01,3.00,3.00,Open,Active,30,30,5,3,0,Y,1/24/2022,5/20/2022,0,0,8:00:00 AM,8:50:00 AM,M,,W,,,,,EDUC,226,BKSFLD,Child/Adolescent Phys Act/Hlth,"Wang,Eugene",32,P
2223,1,31783,SS&E,KINE,3340,02,3.00,3.00,Open,Active,30,30,5,3,0,Y,1/24/2022,5/20/2022,0,1,9:00:00 AM,10:40:00 AM,,,W,,,,,PE,114,BKSFLD,Child/Adolescent Phys Act/Hlth,"Wang,Eugene",96,P
2223,1,31786,SS&E,KINE,3340,03,3.00,3.00,Open,Active,30,30,10,3,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:20:00 AM,,T,,R,,,,EDUC,226,BKSFLD,Child/Adolescent Phys Act/Hlth,"Wang,Eugene",32,P
2223,1,31787,SS&E,KINE,3340,04,3.00,3.00,Open,Active,30,30,10,3,0,Y,1/24/2022,5/20/2022,0,1,9:30:00 AM,11:10:00 AM,,,,R,,,,PE,114,BKSFLD,Child/Adolescent Phys Act/Hlth,"Wang,Eugene",96,P
2223,1,31689,SS&E,KINE,4250,01,3.00,3.00,Open,Active,48,48,28,6,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,1:50:00 PM,,T,,R,,,,DDH,104K,BKSFLD,Phys Act/Diverse Lifespan Pop,"Wang,Eugene",32,P
2223,1,31691,SS&E,KINE,4250,02,3.00,3.00,Closed,Active,18,24,18,0,0,Y,1/24/2022,5/20/2022,1,1,2:10:00 PM,3:50:00 PM,,T,,,,,,PE,114,BKSFLD,Phys Act/Diverse Lifespan Pop,"Wang,Eugene",96,P
2223,1,31693,SS&E,KINE,4250,03,3.00,3.00,Open,Active,18,24,10,3,0,Y,1/24/2022,5/20/2022,1,1,2:10:00 PM,3:50:00 PM,,,,R,,,,PE,114,BKSFLD,Phys Act/Diverse Lifespan Pop,"Wang,Eugene",96,P
2223,EUD,32852,SS&E,KINE,6700,126,3.00,3.00,Open,Active,30,30,8,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,OLP,Current Topics in Kinesiology,"Wang,Eugene",96,OL
2223,1,32420,SS&E,EDRS,4600,60,4.00,4.00,Open,Active,30,30,6,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Educational Statistics,"Wang,Jianjun",96,OL
2223,1,32421,SS&E,EDRS,4600,65,4.00,4.00,Open,Active,30,30,0,10,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Educational Statistics,"Wang,Jianjun",96,OL
2223,1,31929,BPA,ACCT,2200,01,3.00,3.00,Open,Active,45,45,42,0,0,N,1/24/2022,5/20/2022,1,1,11:30:00 AM,12:45:00 PM,,T,,R,,,,BDC,154B,BKSFLD,Financial Reporting & Acct,"Wang,Jing",32,P
2223,1,31997,BPA,ACCT,3010,01,3.00,3.00,Open,Active,45,45,7,0,0,N,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,BDC,154B,BKSFLD,Intermediate Accounting II,"Wang,Jing",32,P
2223,1,31998,BPA,ACCT,3010,02,3.00,3.00,Open,Active,45,45,31,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,MUS,113,BKSFLD,Intermediate Accounting II,"Wang,Jing",32,P
2223,1,33152,BPA,ACCT,4860,40,3.00,3.00,Open,Active,5,5,2,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,OFFCMP,,BKSFLD,Internship in Accounting,"Wang,Jing",96,P
2223,1,31458,SS&E,SW,6420,61,3.00,3.00,Open,Active,20,20,16,0,0,N,1/24/2022,5/20/2022,1,1,11:30:00 AM,2:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Found Micro S W Practice,"Warkentin,Edie L",96,OL
2223,1,31473,SS&E,SW,6570,62,3.00,3.00,Closed,Active,17,17,17,0,0,N,1/24/2022,5/20/2022,1,1,2:30:00 PM,5:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Adv S W Field Practicum II,"Warkentin,Edie L",96,OL
2223,1,31480,SS&E,SW,6630,60,3.00,3.00,Open,Active,20,20,15,0,0,N,1/24/2022,5/20/2022,1,1,5:30:00 PM,6:45:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,SW Substance Abuse,"Warkentin,Edie L",96,OL
2223,1,31336,A&H,COMM,2310,01,3.00,3.00,Open,Active,30,30,15,10,0,Y,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,,T,,R,,,,DDH,146H,BKSFLD,Media Arts,"Warner,Jeremy B",32,P
2223,1,31338,A&H,COMM,2518,60,3.00,3.00,Open,Active,40,40,18,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Introduction to Film Studies,"Warner,Jeremy B",96,OL
2223,1,31389,A&H,COMM,3320,01,3.00,3.00,Open,Active,30,30,15,10,0,Y,1/24/2022,5/20/2022,1,1,2:30:00 PM,3:45:00 PM,,T,,R,,,,WSL,003,BKSFLD,Digital Video Production,"Warner,Jeremy B",08,P
2223,1,31391,A&H,COMM,3330,01,3.00,3.00,Open,Active,30,30,14,10,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,,,W,,,,,WSL,003,BKSFLD,Interactive Design,"Warner,Jeremy B",08,P
2223,1,33069,A&H,ENGL,2518,60,3.00,3.00,Open,Active,40,40,12,15,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Introduction to Film Studies,"Warner,Jeremy B",96,OL
2223,1,32190,NSM,MATH,2020,01,4.00,4.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,12:15:00 PM,M,,W,,,,,SCI III,117,BKSFLD,Calculus for Biol & Chem II,"Warnert,Scott T",32,P
2223,1,33072,NSM,MATH,2020,02,4.00,4.00,Open,Active,35,35,10,99,0,Y,1/24/2022,5/20/2022,1,1,11:00:00 AM,11:50:00 AM,,,,,F,,,SCI III,117,BKSFLD,Calculus for Biol & Chem II,"Warnert,Scott T",32,P
2223,1,31866,BPA,AGBS,3570,01,3.00,3.00,Open,Active,45,45,23,0,0,N,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:15:00 PM,,,W,,,,,MUS,112,BKSFLD,Agribusiness Accounting,"Watson,Clay W",32,P
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,2/5/2022,2/5/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,2/19/2022,2/19/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,3/5/2022,3/5/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,3/19/2022,3/19/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,4/2/2022,4/2/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,4/16/2022,4/16/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,4/30/2022,4/30/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,33186,SS&E,EDLD,6700,60,3.00,3.00,Open,Active,30,30,0,0,0,N,5/14/2022,5/14/2022,0,1,9:00:00 AM,3:00:00 PM,,,,,,S,,WEB,ON-LINE,BKSFLD,Leadership Skills,"Watson,Kristen A",96,OL
2223,1,32974,NSM,ENGR,4240,01,3.00,3.00,Closed,Active,20,20,20,10,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,T,,R,,,,BDC,156B,BKSFLD,Quality Management,"Way,Mike H",96,P
2223,1,31989,BPA,MGMT,3020,01,3.00,3.00,Open,Active,45,45,30,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,5:15:00 PM,M,,W,,,,,MUS,113,BKSFLD,Intro to Operations Management,"Way,Mike H",32,P
2223,1,31792,BPA,MGMT,3020,60,3.00,3.00,Closed,Active,45,45,45,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Intro to Operations Management,"Way,Mike H",96,OL
2223,1,31803,BPA,MGMT,4600,70,3.00,3.00,Closed,Active,20,20,20,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Total Quality Management,"Way,Mike H",96,OL
2223,1,31804,BPA,MGMT,4600,75,3.00,3.00,Open,Active,25,25,13,0,0,N,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,AV,Total Quality Management,"Way,Mike H",96,OL
2223,1,31465,SS&E,SW,6470,60,3.00,3.00,Closed,Active,17,17,17,0,0,N,1/24/2022,5/20/2022,0,1,8:30:00 AM,11:00:00 AM,,T,,,,,,WEB,ON-LINE,BKSFLD,Adv S W Practice II,"Webb,Lorre Anne",96,OL
2223,1,31466,SS&E,SW,6470,61,3.00,3.00,Open,Active,17,17,14,0,0,N,1/24/2022,5/20/2022,0,1,8:30:00 AM,11:00:00 AM,,,,R,,,,WEB,ON-LINE,BKSFLD,Adv S W Practice II,"Webb,Lorre Anne",96,OL
2223,1,31472,SS&E,SW,6570,61,3.00,3.00,Open,Active,17,17,16,0,0,N,1/24/2022,5/20/2022,1,1,2:30:00 PM,5:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Adv S W Field Practicum II,"Webb,Lorre Anne",96,OL
2223,1,31293,A&H,COMM,1008,72,3.00,3.00,Open,Active,26,26,14,10,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,,T,,R,,,,,,BKSFLD,Strategies of Public Comm,"Weikel,Andrea C",96,OL
2223,1,31859,BPA,ERM,3020,01,3.00,3.00,Open,Active,30,30,4,0,0,N,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:15:00 PM,M,,,,,,,SCI III,103,BKSFLD,Adv Occuptnl Safety & Hlth Mgt,"Weinstein,Nancy E",32,P
